id,address,area,room,bathroom,garage,amenities,price,condo
2518957007,"Avenida Francisco Matarazzo, 1850 - Perdizes, São Paulo - SP",168,4,3,3,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 9.885 /mês,R$ 1.271
2497550894,"Avenida Higienópolis, 240 - Higienópolis, São Paulo - SP",90,2,2,1,"Condomínio fechado
Jardim
Playground
Salão de festas",R$ 2.500 /mês,R$ 800
2517809274,"Rua Vicente Leporace, 1201 - Campo Belo, São Paulo - SP",260,3,3,3,"Piscina
Churrasqueira
Ar-condicionado
Mais de um andar",R$ 7.500 /mês,R$ 4.142
2500667022,"Avenida Horácio Lafer, 123 - Itaim Bibi, São Paulo - SP",120,2,3,2,"Mobiliado
Piscina
Varanda
Quintal
Ar-condicionado",R$ 11.500 /mês,R$ 1.900
2516674793,"Rua Castilho, 155 - Brooklin, São Paulo - SP",45,1,1,1,"Mobiliado
Piscina
Varanda
Academia
Churrasqueira",R$ 3.400 /mês,R$ 600
2515091474,"Avenida Santo Amaro - Brooklin, São Paulo - SP",41,1,1,1,"Academia
Ar-condicionado
Elevador
Espaço gourmet
Quadra de tênis",R$ 3.300 /mês,R$ 700
2516231291,"Rua Cristiano Viana - Pinheiros, São Paulo - SP",78,2,2,1,"Academia
Ar-condicionado
Elevador
Espaço gourmet
Quadra de tênis",R$ 3.300 /mês,R$ 870
2507552914,"Praça Cassiano Nogueira, 28 - Vila Mariana, São Paulo - SP",31,1,1,1,"Varanda
Ar-condicionado
Gerador elétrico",R$ 2.535 /mês,R$ 511
2519796914,"Avenida Portugal, 600 - Brooklin, São Paulo - SP",43,1,1,1,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 2.300 /mês,R$ 800
2518843242,"Rua Fábio Lopes dos Santos Luz - Vila Andrade, São Paulo - SP",39,1,1,1,"Piscina
Churrasqueira
Cozinha
Condomínio fechado
Área de serviço",R$ 2.500 /mês,R$ 422
2510632173,"Vila Nova Conceição, São Paulo - SP",76,1,1,2,"Piscina
Churrasqueira
Playground
Salão de festas
Salão de jogos",R$ 10.711 /mês,R$ 1.354
2515216801,"Rua Jorge Tibiriçá, 77 - Vila Mariana, São Paulo - SP",55,2,1,1,"Mobiliado
Piscina
Varanda
Academia
Elevador",R$ 3.000 /mês,R$ 1.043
2519059537,"Brooklin, São Paulo - SP",100,2,3,2,"Elevador
Condomínio fechado
Aceita animais",R$ 5.000 /mês,R$ 2.800
2519080907,"Alameda Lorena, 473 - Jardins, São Paulo - SP",42,2,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 5.000 /mês,R$ 1.790
2518028583,"Rua Alvorada - Vila Olímpia, São Paulo - SP",112,3,2,2,"Piscina
Churrasqueira
Espaço gourmet
Jardim
Playground",R$ 6.000 /mês,R$ 1.134
2507004840,"Rua Diogo Jácome, 554 - Vila Nova Conceição, São Paulo - SP",48,1,1,2,"Playground
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 4.690 /mês,R$ 1.194
2519825105,"Rua Barão de Jaceguai, 1100 - Campo Belo, São Paulo - SP",70,2,2,2,"Piscina
Varanda
Academia
Churrasqueira
Elevador",R$ 2.950 /mês,R$ 1.100
2509350325,"Rua Indiana, 71 - Brooklin, São Paulo - SP",55,1,1,1,"Academia
Elevador
Condomínio fechado
Área de serviço
Jardim",R$ 2.250 /mês,R$ 836
2510626319,"Avenida Nova Independência, 1010 - Brooklin, São Paulo - SP",138,2,2,2,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 9.990 /mês,R$ 1.571
2499775237,"Brás, São Paulo - SP",67,2,2,1,"Varanda
Área de serviço
Armário embutido
Armário na cozinha",R$ 2.750 /mês,R$ 480
2517326488,"Rua Castilho, 155 - Brooklin, São Paulo - SP",45,1,1,1,"Piscina
Varanda
Churrasqueira
Elevador
Cozinha",R$ 3.000 /mês,R$ 536
2519860797,"Rua Diana, 552 - Pompeia, São Paulo - SP",92,3,2,2,"Playground
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 3.340 /mês,R$ 1.061
2518617698,"Rua Paulo Maldi, 339 - Tucuruvi, São Paulo - SP",24,1,1,1,Área de serviço,R$ 1.500 /mês,R$ 212
2517542243,"Avenida São Paulo Paraná - Butantã, São Paulo - SP",108,3,4,2,"Piscina
Academia
Churrasqueira
Garagem
Elevador",R$ 3.700 /mês,R$ 650
2512343511,"Rua Abílio Borin - Jardim Caravelas, São Paulo - SP",82,2,3,2,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Área de serviço",R$ 4.000 /mês,R$ 710
2512700401,"Rua Lacedemônia, 540 - Vila Mascote, São Paulo - SP",55,1,2,1,"Mobiliado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 3.185 /mês,R$ 700
2518051533,"Rua Kansas, 1700 - Brooklin, São Paulo - SP",84,2,2,2,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Salão de jogos",R$ 6.190 /mês,R$ 1.100
2518340379,"Rua Doutor Sodré, 232 - Vila Olímpia, São Paulo - SP",72,2,2,2,"Piscina
Varanda
Academia
Churrasqueira
Elevador",R$ 4.100 /mês,R$ 970
2510443905,"Rua Doutor José Áureo Bustamante - Brooklin, São Paulo - SP",134,3,5,3,"Mobiliado
Piscina
Varanda
Varanda gourmet
Academia",R$ 9.500 /mês,R$ 1.500
2515599041,"Rua das Palmeiras, 381 - Santa Cecília, São Paulo - SP",50,2,1,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Interfone",R$ 1.800 /mês,R$ 500
2514630377,"Rua Fernão Dias - Pinheiros, São Paulo - SP",57,1,1,1,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 4.500 /mês,R$ 732
2516125020,"Avenida Brigadeiro Luís Antônio, 499 - Bela Vista, São Paulo - SP",39,1,1,1,"Piscina
Churrasqueira
Cozinha
Lavanderia
Aquecimento",R$ 2.400 /mês,R$ 480
2504150921,"Rua Pascal, 760 - Campo Belo, São Paulo - SP",150,3,5,3,"Piscina
Varanda
Academia
Churrasqueira
Elevador",R$ 4.800 /mês,R$ 1.900
2506966088,"Rua Roque Petrella, 68 - Vila Cordeiro, São Paulo - SP",37,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 2.824 /mês,R$ 1.148
2515001256,"Rua Doutor Guilherme Bannitz - Vila Nova Conceição, São Paulo - SP",40,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Armário na cozinha",R$ 4.500 /mês,R$ 700
2508616335,"Rua Campos Bicudo, 153 - Jardim Europa, São Paulo - SP",65,1,1,--,"Mobiliado
Piscina
Varanda
Ar-condicionado
Armário na cozinha",R$ 2.200 /mês,R$ 1.690
2514494476,"Rua Frei Caneca, 1100 - Consolação, São Paulo - SP",30,1,1,--,"Mobiliado
Piscina
Varanda
Ar-condicionado
Armário na cozinha",R$ 1.800 /mês,R$ 557
2486067284,"Rua Nova Cidade - Vila Olímpia, São Paulo - SP",89,1,2,2,"Piscina
Varanda
Churrasqueira
Elevador
Área de serviço",R$ 6.500 /mês,R$ 1.858
2513595145,"Rua Cristiano Viana, 233 - Pinheiros, São Paulo - SP",30,1,1,--,Salão de festas,R$ 1.900 /mês,R$ 600
2516754506,"Rua Cônego Vicente Miguel Marino - Barra Funda, São Paulo - SP",49,2,1,1,"Piscina
Churrasqueira
Cozinha
Área de serviço",R$ 2.200 /mês,R$ 500
2491868589,"Rua Casa do Ator - Vila Olímpia, São Paulo - SP",57,2,1,1,"Área de serviço
Interfone",R$ 2.800 /mês,R$ 882
2511568856,"Rua Antônio Carlos, 106 - Consolação, São Paulo - SP",60,2,1,1,"Piscina
Ar-condicionado
Área de serviço
Armário na cozinha
Interfone",R$ 6.500 /mês,R$ 500
2517483886,"Avenida Angélica, 2206 - Consolação, São Paulo - SP",186,3,1,1,"Piscina
Varanda
Churrasqueira
Elevador
Jardim",R$ 3.500 /mês,R$ 2.201
2515979277,"Avenida Ibijaú, 355 - Moema, São Paulo - SP",65,2,2,2,"Mobiliado
Piscina
Academia
Ar-condicionado
Garagem",R$ 5.100 /mês,R$ 1.600
2517107224,"Avenida José Galante - Morumbi, São Paulo - SP",393,4,6,6,"Mobiliado
Piscina
Academia
Ar-condicionado
Garagem",R$ 15.000 /mês,R$ 4.500
2501451701,"Rua Elvira Ferraz, 250 - Vila Olímpia, São Paulo - SP",62,1,1,2,"Piscina
Varanda
Academia
Ar-condicionado
Elevador",R$ 14.000 /mês,R$ 2.300
2514614809,"Vila Nova Conceição, São Paulo - SP",78,1,1,1,"Piscina
Churrasqueira
Playground
Salão de festas
Salão de jogos",R$ 11.524 /mês,R$ 1.528
2512808980,"Rua Pascoal Vita - Vila Madalena, São Paulo - SP",70,2,2,1,"Piscina
Varanda
Elevador
Área de serviço
Aceita animais",R$ 3.900 /mês,R$ 900
2507627738,"Rua Guarará, 511 - Jardim Paulista, São Paulo - SP",30,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 3.029 /mês,R$ 1.035
2491988922,"Moema, São Paulo - SP",110,2,2,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 6.000 /mês,R$ 1.800
2514789795,"Rua Epaminondas Melo do Amaral, 1281 - Sítio do Mandaqui, São Paulo - SP",48,2,1,1,"Piscina
Varanda gourmet
Ar-condicionado
Garagem
Cozinha",R$ 2.600 /mês,R$ 1.800
2492137688,"Rua Cônego Eugênio Leite - Cerqueira César, São Paulo - SP",42,1,1,1,"Mobiliado
Academia
Elevador
Condomínio fechado
Área de serviço",R$ 2.300 /mês,R$ 600
2517798282,"Avenida Doutor Altino Arantes, 77 - Vila Clementino, São Paulo - SP",68,3,1,1,"Piscina
Varanda
Academia
Churrasqueira
Jardim",R$ 3.500 /mês,R$ 600
2517693777,"Rua Frei Caneca - Consolação, São Paulo - SP",56,2,2,1,"Piscina
Varanda
Elevador
Cozinha
Condomínio fechado",R$ 2.700 /mês,R$ 835
2519753577,"Alameda dos Jurupis, 800 - Moema, São Paulo - SP",71,2,3,2,"Mobiliado
Varanda
Academia
Ar-condicionado
Área de serviço",R$ 5.500 /mês,R$ 1.176
2512566340,"Rua Tenente Negrão - Itaim Bibi, São Paulo - SP",34,1,1,1,"Mobiliado
Ar-condicionado
Armário na cozinha
Interfone
TV a cabo",R$ 3.900 /mês,R$ 1.372
2513917330,"Rua Rio Bonito, 471 - Brás, São Paulo - SP",75,2,1,--,"Condomínio fechado
Aceita animais",R$ 1.400 /mês,R$ 414
2517581776,"Rua Kansas - Brooklin, São Paulo - SP",84,2,3,2,"Mobiliado
Piscina
Churrasqueira
Ar-condicionado
Área de serviço",R$ 7.500 /mês,R$ 1.500
2512757477,"Rua Henrique Schaumann - Pinheiros, São Paulo - SP",90,2,3,1,"Ar-condicionado
Elevador
Condomínio fechado
Jardim
Salão de festas",R$ 3.500 /mês,R$ 845
2517102604,"Rua Maratona - Vila Alexandria, São Paulo - SP",65,2,2,1,"Piscina
Academia
Churrasqueira
Área de serviço
Salão de festas",R$ 2.800 /mês,R$ 623
2501925385,"Rua Filipe Neri Teixeira, 150 - Vila Maracanã, São Paulo - SP",53,2,1,1,"Varanda
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 1.600 /mês,R$ 623
2507740879,"Rua Pedroso Alvarenga, 1256 - Itaim Bibi, São Paulo - SP",29,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 2.067 /mês,R$ 1.098
2511965481,"Avenida Iraí - Moema, São Paulo - SP",61,2,2,1,"Piscina
Academia
Garagem
Elevador
Condomínio fechado",R$ 3.000 /mês,R$ 790
2516998889,"Rua Vergueiro - Vila Vera, São Paulo - SP",60,2,1,1,"Academia
Área de serviço
Jardim
Playground
Salão de festas",R$ 1.300 /mês,R$ 675
2503677779,"Rua Fábia - Vila Romana, São Paulo - SP",172,4,5,4,"Varanda gourmet
Academia
Garagem
Cozinha
Área de serviço",R$ 7.700 /mês,R$ 1.856
2518070273,"Avenida Onze de Junho, 940 - Vila Clementino, São Paulo - SP",43,1,1,--,"Academia
Elevador
Lavanderia",R$ 2.360 /mês,R$ 457
2517606292,"Rua Girassol, 1317 - Vila Madalena, São Paulo - SP",120,2,2,1,"Elevador
Condomínio fechado
Área de serviço
Aceita animais
Jardim",R$ 2.400 /mês,R$ 1.200
2510718410,"Rua Pascal - Campo Belo, São Paulo - SP",35,1,1,1,"Mobiliado
Ar-condicionado
Cozinha",R$ 2.504 /mês,R$ 700
2483447049,"Rua Tabatinguera, 462 - Sé, São Paulo - SP",22,1,1,--,"Mobiliado
Ar-condicionado
Cozinha",R$ 1.710 /mês,R$ 340
2512567375,"Rua Elvira Ferraz - Vila Olímpia, São Paulo - SP",42,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Elevador",R$ 5.220 /mês,R$ 1.400
2502532476,"Rua Flórida, 1790 - Brooklin, São Paulo - SP",39,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Garagem",R$ 2.240 /mês,R$ 1.390
2507946377,"Rua Balthazar da Veiga, 589 - Vila Nova Conceição, São Paulo - SP",65,2,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 4.480 /mês,R$ 1.085
2483345809,"Rua Tabatinguera, 462 - Centro, São Paulo - SP",22,1,1,--,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 1.890 /mês,R$ 403
2452744777,"Rua França Pinto, 801 - Vila Mariana, São Paulo - SP",75,2,2,--,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 1.950 /mês,R$ 208
2509747843,"Rua Barão de Castro Lima - Real Parque, São Paulo - SP",276,4,4,4,"Piscina
Varanda
Escritório",R$ 7.000 /mês,R$ 3.904
2512546820,"Rua Doutor Silvino Canuto Abreu, 434 - Campo Belo, São Paulo - SP",107,3,3,3,"Piscina
Churrasqueira
Varanda
Condomínio fechado
Salão de festas",R$ 3.000 /mês,R$ 1.593
2509257699,"Rua Doutor Jesuíno Maciel, 2105 - Campo Belo, São Paulo - SP",47,1,2,1,"Piscina
Churrasqueira
Varanda
Condomínio fechado
Salão de festas",R$ 2.400 /mês,R$ 896
2492753669,"Rua Maracá - Saúde, São Paulo - SP",101,3,1,2,"Piscina
Varanda
Academia
Churrasqueira
Playground",R$ 3.500 /mês,R$ 600
2510330020,"Rua Barão de Bocaina - Higienópolis, São Paulo - SP",265,3,4,4,"Piscina
Varanda
Academia
Churrasqueira
Garagem",R$ 15.000 /mês,R$ 4.000
2494977094,"Avenida Brigadeiro Luís Antônio, , 499 - Bela Vista, São Paulo - SP",40,1,1,1,"Piscina
Varanda
Espaço gourmet
Jardim
Salão de festas",R$ 2.100 /mês,R$ 600
2517630235,"Alameda Campinas, 540 - Jardins, São Paulo - SP",29,1,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 2.500 /mês,R$ 1.054
2516200694,"Avenida Horácio Lafer, 62 - Itaim Bibi, São Paulo - SP",61,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",R$ 5.500 /mês,R$ 1.091
2508432507,"Rua Nazira Carone, 9 - Jardim Ampliação, São Paulo - SP",40,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 1.510 /mês,R$ 1.025
2517516320,"Rua Canário - Moema, São Paulo - SP",70,2,3,2,"Mobiliado
Piscina
Varanda
Academia
Elevador",R$ 3.700 /mês,R$ 885
2518134007,"Chácara Santo Antônio, São Paulo - SP",130,3,3,3,"Mobiliado
Piscina
Churrasqueira
Cozinha
Sauna",R$ 4.500 /mês,R$ 1.500
2508709318,"Rua Tucuna - Perdizes, São Paulo - SP",66,2,3,2,"Ar-condicionado
Área de serviço
Aquecimento",R$ 3.100 /mês,R$ 1.041
2515630541,"Avenida Padre Antônio José dos Santos, 530 - Brooklin, São Paulo - SP",90,3,2,2,"Área de serviço
Playground
Salão de festas
Quadra poliesportiva
Lareira",R$ 3.985 /mês,R$ 1.050
2492136749,"Rua Cônego Eugênio Leite - Cerqueira César, São Paulo - SP",42,1,1,1,"Mobiliado
Academia
Elevador
Condomínio fechado
Lavanderia",R$ 2.100 /mês,R$ 620
2512567381,"Avenida Doutor Cardoso de Melo - Vila Olímpia, São Paulo - SP",105,3,3,2,"Mobiliado
Piscina
Churrasqueira
Ar-condicionado
Elevador",R$ 7.800 /mês,R$ 1.544
2517662615,"Rua Alves Guimarães, 1120 - Pinheiros, São Paulo - SP",63,1,2,--,"Piscina
Churrasqueira
Elevador
Interfone
Sauna",R$ 4.258 /mês,R$ 1.350
2509105903,"Rua Tabapuã - Itaim Bibi, São Paulo - SP",90,2,2,1,Salão de festas,R$ 3.800 /mês,R$ 1.206
2507006977,"Rua Doutor Homem de Melo, 351 - Perdizes, São Paulo - SP",230,3,3,4,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 11.590 /mês,R$ 2.750
2492734139,"Vila Mariana, São Paulo - SP",45,1,1,1,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 4.100 /mês,R$ 2.750
2518462285,"Rua Teodoro Sampaio, 498 - Pinheiros, São Paulo - SP",75,2,1,1,"Elevador
Jardim
Playground
Salão de festas",R$ 3.000 /mês,R$ 1.500
2502806984,"Rua Ministro Jesuíno Cardoso, 148 - Itaim Bibi, São Paulo - SP",45,1,1,1,"Piscina
Varanda gourmet
Mobiliado
Academia
Elevador",R$ 4.800 /mês,R$ 990
2516883913,"Alameda Franca, 406 - Jardim Paulista, São Paulo - SP",70,2,2,1,"Varanda
Jardim
Playground
Salão de festas",R$ 3.200 /mês,R$ 620
2511487676,"Rua Volta Redonda, 270 - Campo Belo, São Paulo - SP",222,3,5,4,"Varanda
Jardim
Playground
Salão de festas",R$ 15.800 /mês,R$ 1.900
2509007591,"Rua Flórida, 0 - Cidade Monções, São Paulo - SP",92,2,2,1,"Academia
Churrasqueira
Playground
Salão de festas",R$ 2.700 /mês,R$ 667
2518840314,"Rua Doutor Sodré, 232 - Vila Nova Conceição, São Paulo - SP",72,1,2,2,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 4.600 /mês,R$ 970
2516364745,"Rua Fiação da Saúde - Saúde, São Paulo - SP",40,1,1,1,"Elevador
Área de serviço
Salão de festas",R$ 2.300 /mês,R$ 400
2519779518,"Rua Bernardo Sanches, 255 - Real Parque, São Paulo - SP",84,3,2,2,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",R$ 2.800 /mês,R$ 1.300
2518441247,"Rua Artur de Azevedo - Pinheiros, São Paulo - SP",102,2,2,2,"Mobiliado
Elevador
Próximo a escola
Próximo a hospitais",R$ 3.600 /mês,R$ 2.315
2511529839,"Rua Américo Brasiliense - Chácara Santo Antônio, São Paulo - SP",50,1,1,1,"Mobiliado
Piscina
Varanda gourmet
Academia
Ar-condicionado",R$ 4.000 /mês,R$ 430
2513294784,"Vila Ema, São Paulo - SP",60,2,1,1,"Garagem
Cozinha
Segurança 24h
Interfone
Vista exterior",R$ 1.800 /mês,R$ 615
2518917196,"Avenida Corifeu de Azevedo Marques - Vila Lageado, São Paulo - SP",67,2,1,1,Elevador,R$ 1.300 /mês,R$ 550
2508601875,"Rua Cardeal Arcoverde, 1626 - Pinheiros, São Paulo - SP",164,3,4,2,"Ar-condicionado
Área de serviço
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 14.985 /mês,R$ 1.500
2515927082,"Rua Duque Costa - Vila Sofia, São Paulo - SP",72,3,2,1,"Academia
Churrasqueira
Jardim
Playground
Salão de festas",R$ 2.100 /mês,R$ 773
2516741097,"Liberdade, São Paulo - SP",60,1,1,--,Armário embutido,R$ 2.000 /mês,R$ 380
2514144424,"Rua Doutor Vila Nova, 35 - Vila Buarque, São Paulo - SP",61,1,1,--,Elevador,R$ 1.200 /mês,R$ 674
2516949287,"Rua Correia de Lemos, 812 - Chácara Inglesa, São Paulo - SP",58,2,1,1,"Elevador
Condomínio fechado
Área de serviço
Aceita animais
Conexão à internet",R$ 1.900 /mês,R$ 762
2510111321,"Avenida Jandira, 185 - Moema, São Paulo - SP",120,3,2,2,"Mobiliado
Ar-condicionado
Playground
Salão de festas
Quadra poliesportiva",R$ 6.985 /mês,R$ 2.944
2500248921,"Rua Itambé - Higienópolis, São Paulo - SP",49,1,2,1,"Elevador
Condomínio fechado
Jardim
Área de serviço
Salão de festas",R$ 2.000 /mês,R$ 1.083
2493797119,"Praça da República - República, São Paulo - SP",39,1,1,1,"Mobiliado
Piscina
Academia
Salão de festas
Armário na cozinha",R$ 2.600 /mês,R$ 600
2514089636,"Rua Capitão Rosendo, 100 - Vila Mariana, São Paulo - SP",89,3,1,2,"Piscina
Varanda
Academia
Churrasqueira
Playground",R$ 3.100 /mês,R$ 650
2491910855,"Rua Bela Cintra, 1435 - Consolação, São Paulo - SP",55,1,1,1,"Elevador
Interfone
Vigia",R$ 5.200 /mês,R$ 1.450
2508038180,"Alameda Casa Branca - Jardim Paulista, São Paulo - SP",170,3,4,2,"Elevador
Playground
Salão de festas",R$ 8.000 /mês,R$ 1.005
2512566796,"Rua Elvira Ferraz - Vila Olímpia, São Paulo - SP",36,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Elevador",R$ 3.875 /mês,R$ 1.375
2519160966,"Rua Marechal Barbacena, 1207 - Vila Regente Feijó, São Paulo - SP",160,3,5,3,"Piscina
Varanda
Churrasqueira
Cozinha
Playground",R$ 4.600 /mês,R$ 1.700
2519026393,"Rua Arizona - Brooklin, São Paulo - SP",42,1,1,1,"Mobiliado
Piscina
Varanda
Churrasqueira
Ar-condicionado",R$ 3.300 /mês,R$ 600
2519142491,"Rua do Boqueirão - Saúde, São Paulo - SP",111,3,3,3,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Quadra poliesportiva",R$ 4.100 /mês,R$ 803
2512566999,"Rua Elvira Ferraz - Vila Olímpia, São Paulo - SP",35,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Elevador",R$ 6.500 /mês,R$ 803
2516818916,"Rua Filipe Neri Teixeira, 200 - Jardim Iracema, São Paulo - SP",55,2,1,1,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",R$ 1.800 /mês,R$ 803
2507578984,"Rua Coelho de Carvalho, 87 - Alto de Pinheiros, São Paulo - SP",127,4,4,3,Salão de festas,R$ 4.599 /mês,R$ 1.750
2509985037,"Rua Joaquim José Esteves - Alto Da Boa Vista, São Paulo - SP",542,4,3,5,"Piscina
Academia
Garagem
Elevador
Área de serviço",R$ 27.000 /mês,R$ 11.159
2518549978,"Rua Carlos Petit - Vila Mariana, São Paulo - SP",73,2,2,2,"Mobiliado
Piscina
Varanda
Churrasqueira
Ar-condicionado",R$ 5.000 /mês,R$ 1.100
2509133787,"Rua Jacurici, 30 - Itaim Bibi, São Paulo - SP",195,3,4,3,"Piscina
Academia
Ar-condicionado
Elevador
Condomínio fechado",R$ 11.000 /mês,R$ 3.350
2519023966,"Rua José de Magalhães, 373 - Vila Clementino, São Paulo - SP",104,3,1,2,"Piscina
Varanda
Academia
Churrasqueira
Cozinha",R$ 4.500 /mês,R$ 984
2494256697,"Avenida Portugal, 0 - Brooklin, São Paulo - SP",85,1,2,1,"Piscina
Academia
Elevador
Ar-condicionado
Playground",R$ 5.000 /mês,R$ 1.052
2519159699,"Rua Marie Nader Calfat, 0 - Jardim Ampliação, São Paulo - SP",32,1,1,1,"Academia
Condomínio fechado
Salão de festas
Portaria 24h
Portão eletrônico",R$ 1.800 /mês,R$ 1.052
2512565923,"Rua Elvira Ferraz - Vila Olímpia, São Paulo - SP",42,1,1,1,"Mobiliado
Piscina
Ar-condicionado
Elevador
Jardim",R$ 7.500 /mês,R$ 1.400
2519390288,"Rua Inácio Costa, 200 - Vila Dalila, São Paulo - SP",70,2,1,1,"Mobiliado
Piscina
Ar-condicionado
Elevador
Jardim",R$ 1.450 /mês,R$ 1.400
2517797321,"Rua Piauí, 650 - Higienópolis, São Paulo - SP",217,3,2,3,Churrasqueira,R$ 7.000 /mês,R$ 2.257
2498837693,"Rua Marcos Lopes - Vila Nova Conceição, São Paulo - SP",69,1,2,1,"Jardim
Playground
Salão de festas",R$ 5.900 /mês,R$ 1.021
2517293540,"Rua Pirituba - Mirandópolis, São Paulo - SP",62,3,2,1,"Perto de vias de acesso
Próximo a escola
Próximo a shopping
Próximo a transporte público",R$ 1.800 /mês,R$ 350
2512702800,"Rua Doutor Plínio Barreto - Bela Vista, São Paulo - SP",64,3,2,1,"Piscina
Varanda
Elevador
Cozinha
Área de serviço",R$ 2.900 /mês,R$ 653
2505292891,"Rua da Consolação, 3064 - Cerqueira César, São Paulo - SP",100,2,3,1,"Elevador
Jardim
Playground
Salão de festas
Quadra poliesportiva",R$ 4.000 /mês,R$ 800
2519521596,"Rua Jesuíno Arruda, 806 - Itaim Bibi, São Paulo - SP",29,1,1,1,"Piscina
Academia
Elevador
Condomínio fechado
Ar-condicionado",R$ 2.500 /mês,R$ 1.530
2514669744,"Avenida Nova Independência - Brooklin, São Paulo - SP",63,2,1,1,"Varanda
Elevador
Cozinha
Área de serviço
Interfone",R$ 2.500 /mês,R$ 770
2516893226,"Campo Belo, São Paulo - SP",50,1,1,1,"Varanda
Elevador
Cozinha
Área de serviço
Interfone",R$ 1.700 /mês,R$ 241
2516896887,"Rua Professor José Leite e Oiticica, 125 - Brooklin, São Paulo - SP",63,2,2,--,"Piscina
Academia
Elevador
Espaço gourmet
Área de serviço",R$ 4.000 /mês,R$ 620
2515145515,"Rua Sansão Alves dos Santos, 373 - Brooklin, São Paulo - SP",64,2,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 5.800 /mês,R$ 1.200
2516152273,"Rua Oscar Freire, 1412 - Pinheiros, São Paulo - SP",148,3,4,2,"Área de serviço
Segurança 24h
Salão de festas",R$ 4.150 /mês,R$ 1.565
2513189466,"Água Branca, São Paulo - SP",69,2,2,1,Ar-condicionado,R$ 4.000 /mês,R$ 807
2518213542,"Rua Doutor Nicolau de Sousa Queirós, 953 - Vila Mariana, São Paulo - SP",80,2,2,1,"Elevador
Aceita animais",R$ 2.000 /mês,R$ 790
2519653799,"Alameda Jaú - Jardim Paulista, São Paulo - SP",56,2,2,--,"Elevador
Aceita animais",R$ 4.500 /mês,R$ 790
2515002887,"Rua Said Aiach - Paraíso, São Paulo - SP",63,1,1,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 4.200 /mês,R$ 1.069
2515941890,"Rua Maratona - Vila Mascote, São Paulo - SP",72,2,2,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 1.700 /mês,R$ 824
2518920845,"Rua Barão de Jaceguai - Campo Belo, São Paulo - SP",50,1,1,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 1.800 /mês,R$ 594
2517672888,"Rua Diogo de Quadros, 340 - Brooklin, São Paulo - SP",65,2,2,1,"Piscina
Varanda
Churrasqueira
Elevador
Cozinha",R$ 3.890 /mês,R$ 700
2519752830,"Avenida Açocê, 515 - Moema, São Paulo - SP",225,3,4,4,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",R$ 14.700 /mês,R$ 3.600
2517788288,"Alameda Campinas, 474 - Jardim Paulista, São Paulo - SP",48,1,1,1,"Mobiliado
Academia
Ar-condicionado
Cozinha
Área de serviço",R$ 3.000 /mês,R$ 950
